Time (Hour-Ending),ERCOT.WIND.GEN,"Total Wind Installed, MW","Wind Output, % of Installed",ERCOT.PVGR.GEN,"Total Solar Installed, MW","Solar Output, % of Installed"
10/16/2022 03:00:00,15092,35853,42.09,0,12396,0.00
10/16/2022 04:00:00,12283,35853,34.26,0,12396,0.00
10/16/2022 05:00:00,11046,35853,30.81,0,12396,0.00
10/16/2022 06:00:00,9971,35853,27.81,0,12396,0.00
10/16/2022 07:00:00,9879,35853,27.55,0,12396,0.00
10/16/2022 08:00:00,10026,35853,27.97,30,12396,0.24
10/16/2022 09:00:00,9260,35853,25.83,911,12396,7.35
10/16/2022 10:00:00,8393,35853,23.41,2363,12396,19.06
10/16/2022 11:00:00,7957,35853,22.19,2920,12396,23.56
10/16/2022 12:00:00,7112,35853,19.84,3240,12396,26.14
10/16/2022 13:00:00,7866,35853,21.94,3841,12396,30.99
10/16/2022 14:00:00,9655,35853,26.93,4050,12396,32.67
10/16/2022 15:00:00,11530,35853,32.16,3645,12396,29.41
10/16/2022 16:00:00,13874,35853,38.70,3350,12396,27.02
10/16/2022 17:00:00,16198,35853,45.18,2322,12396,18.73
10/16/2022 18:00:00,16033,35853,44.72,1308,12396,10.55
10/16/2022 19:00:00,15304,35853,42.69,373,12396,3.01
10/16/2022 20:00:00,15094,35853,42.10,158,12396,1.27
10/16/2022 21:00:00,14585,35853,40.68,75,12396,0.60
10/16/2022 22:00:00,13676,35853,38.15,0,12396,0.00
10/16/2022 23:00:00,13371,35853,37.29,0,12396,0.00
10/17/2022 00:00:00,13275,35853,37.03,0,12396,0.00
10/17/2022 01:00:00,12553,35853,35.01,0,12396,0.00
10/17/2022 02:00:00,11397,35853,31.79,0,12396,0.00
10/17/2022 03:00:00,10629,35853,29.65,0,12396,0.00
10/17/2022 04:00:00,10391,35853,28.98,0,12396,0.00
10/17/2022 05:00:00,11608,35853,32.38,0,12396,0.00
10/17/2022 06:00:00,11691,35853,32.61,0,12396,0.00
10/17/2022 07:00:00,10978,35853,30.62,0,12396,0.00
10/17/2022 08:00:00,10423,35853,29.07,17,12396,0.14
10/17/2022 09:00:00,9954,35853,27.76,656,12396,5.30
10/17/2022 10:00:00,9254,35853,25.81,1688,12396,13.62
10/17/2022 11:00:00,9705,35853,27.07,2657,12396,21.44
10/17/2022 12:00:00,10024,35853,27.96,3233,12396,26.08
10/17/2022 13:00:00,10177,35853,28.38,3791,12396,30.59
10/17/2022 14:00:00,10357,35853,28.89,4142,12396,33.41
10/17/2022 15:00:00,10264,35853,28.63,4150,12396,33.48
10/17/2022 16:00:00,10738,35853,29.95,4364,12396,35.21
10/17/2022 17:00:00,10963,35853,30.58,4087,12396,32.97
10/17/2022 18:00:00,10734,35853,29.94,2955,12396,23.84
10/17/2022 19:00:00,9387,35853,26.18,597,12396,4.82
10/17/2022 20:00:00,8715,35853,24.31,1,12396,0.01
10/17/2022 21:00:00,9174,35853,25.59,0,12396,0.00
10/17/2022 22:00:00,9358,35853,26.10,0,12396,0.00
10/17/2022 23:00:00,9174,35853,25.59,0,12396,0.00
10/18/2022 00:00:00,8659,35853,24.15,0,12396,0.00
10/18/2022 01:00:00,8300,35853,23.15,0,12396,0.00
10/18/2022 02:00:00,7764,35853,21.65,0,12396,0.00
10/18/2022 03:00:00,7399,35853,20.64,0,12396,0.00
10/18/2022 04:00:00,6973,35853,19.45,0,12396,0.00
10/18/2022 05:00:00,6189,35853,17.26,0,12396,0.00
10/18/2022 06:00:00,5853,35853,16.33,0,12396,0.00
10/18/2022 07:00:00,5999,35853,16.73,0,12396,0.00
10/18/2022 08:00:00,6199,35853,17.29,40,12396,0.32
10/18/2022 09:00:00,5894,35853,16.44,1241,12396,10.01
10/18/2022 10:00:00,5075,35853,14.15,3144,12396,25.37
10/18/2022 11:00:00,4937,35853,13.77,4126,12396,33.29
10/18/2022 12:00:00,4015,35853,11.20,5547,12396,44.75
10/18/2022 13:00:00,3341,35853,9.32,6772,12396,54.63
10/18/2022 14:00:00,3203,35853,8.93,7418,12396,59.85
10/18/2022 15:00:00,2767,35853,7.72,7432,12396,59.96
10/18/2022 16:00:00,2541,35853,7.09,7126,12396,57.48
10/18/2022 17:00:00,2276,35853,6.35,6854,12396,55.29
10/18/2022 18:00:00,2202,35853,6.14,5105,12396,41.18
10/18/2022 19:00:00,2271,35853,6.33,1393,12396,11.23
10/18/2022 20:00:00,2780,35853,7.75,55,12396,0.44
10/18/2022 21:00:00,3761,35853,10.49,36,12396,0.29
10/18/2022 22:00:00,4806,35853,13.40,0,12396,0.00
10/18/2022 23:00:00,5218,35853,14.55,0,12396,0.00
10/19/2022 00:00:00,5500,35853,15.34,0,12396,0.00
10/19/2022 01:00:00,5509,35853,15.36,0,12396,0.00
10/19/2022 02:00:00,5496,35853,15.33,0,12396,0.00
10/19/2022 03:00:00,5652,35853,15.77,0,12396,0.00
10/19/2022 04:00:00,5438,35853,15.17,0,12396,0.00
10/19/2022 05:00:00,5381,35853,15.01,0,12396,0.00
10/19/2022 06:00:00,5558,35853,15.50,0,12396,0.00
10/19/2022 07:00:00,5808,35853,16.20,0,12396,0.00
10/19/2022 08:00:00,5812,35853,16.21,64,12396,0.52
10/19/2022 09:00:00,5598,35853,15.61,2650,12396,21.38
10/19/2022 10:00:00,4049,35853,11.29,7960,12396,64.21
10/19/2022 11:00:00,3419,35853,9.54,9561,12396,77.13
10/19/2022 12:00:00,4173,35853,11.64,9665,12396,77.96
10/19/2022 13:00:00,4591,35853,12.81,9533,12396,76.91
10/19/2022 14:00:00,4443,35853,12.39,9482,12396,76.49
10/19/2022 15:00:00,4000,35853,11.16,9585,12396,77.32
10/19/2022 16:00:00,3515,35853,9.80,9784,12396,78.93
10/19/2022 17:00:00,3340,35853,9.32,9624,12396,77.64
10/19/2022 18:00:00,3349,35853,9.34,7563,12396,61.01
10/19/2022 19:00:00,3028,35853,8.44,2057,12396,16.59
10/19/2022 20:00:00,4375,35853,12.20,11,12396,0.09
10/19/2022 21:00:00,7731,35853,21.56,0,12396,0.00
10/19/2022 22:00:00,11572,35853,32.28,0,12396,0.00
10/19/2022 23:00:00,15127,35853,42.19,0,12396,0.00
10/20/2022 00:00:00,17034,35853,47.51,0,12396,0.00
10/20/2022 01:00:00,17539,35867,48.90,0,12396,0.00
10/20/2022 02:00:00,17789,35867,49.60,0,12396,0.00
10/20/2022 03:00:00,17842,35867,49.74,0,12396,0.00
10/20/2022 04:00:00,17721,35867,49.41,0,12396,0.00
10/20/2022 05:00:00,17557,35867,48.95,0,12396,0.00
10/20/2022 06:00:00,18271,35867,50.94,0,12396,0.00
10/20/2022 07:00:00,17307,35867,48.25,0,12396,0.00
10/20/2022 08:00:00,15784,35867,44.01,49,12396,0.39
10/20/2022 09:00:00,13416,35867,37.41,2779,12396,22.42
10/20/2022 10:00:00,8766,35867,24.44,8396,12396,67.73
10/20/2022 11:00:00,5327,35867,14.85,9806,12396,79.11
10/20/2022 12:00:00,3965,35867,11.05,9808,12396,79.12
10/20/2022 13:00:00,2687,35867,7.49,9612,12396,77.54
10/20/2022 14:00:00,1929,35867,5.38,9501,12396,76.64
10/20/2022 15:00:00,1677,35867,4.68,9554,12396,77.07
10/20/2022 16:00:00,1728,35867,4.82,9666,12396,77.97
10/20/2022 17:00:00,2056,35867,5.73,9474,12396,76.43
10/20/2022 18:00:00,2474,35867,6.90,7442,12396,60.03
10/20/2022 19:00:00,2839,35867,7.92,2079,12396,16.77
10/20/2022 20:00:00,3764,35867,10.49,159,12396,1.28
10/20/2022 21:00:00,5232,35867,14.59,0,12396,0.00
10/20/2022 22:00:00,7727,35867,21.54,0,12396,0.00
10/20/2022 23:00:00,9617,35867,26.81,0,12396,0.00
10/21/2022 00:00:00,11355,35867,31.66,0,12396,0.00
10/21/2022 01:00:00,14459,35867,40.31,0,12396,0.00
10/21/2022 02:00:00,16324,35867,45.51,0,12396,0.00
10/21/2022 03:00:00,16645,35867,46.41,0,12396,0.00
10/21/2022 04:00:00,16980,35867,47.34,0,12396,0.00
10/21/2022 05:00:00,17432,35867,48.60,0,12396,0.00
10/21/2022 06:00:00,17254,35867,48.11,1,12396,0.00
10/21/2022 07:00:00,16357,35867,45.60,0,12396,0.00
10/21/2022 08:00:00,16383,35867,45.68,48,12396,0.39
10/21/2022 09:00:00,15737,35867,43.88,2791,12396,22.52
10/21/2022 10:00:00,11074,35867,30.88,8501,12396,68.58
10/21/2022 11:00:00,7865,35867,21.93,9754,12396,78.69
10/21/2022 12:00:00,7917,35867,22.07,9643,12396,77.79
10/21/2022 13:00:00,9264,35867,25.83,9275,12396,74.82
10/21/2022 14:00:00,13052,35867,36.39,9220,12396,74.38
10/21/2022 15:00:00,16610,35867,46.31,8098,12396,65.33
10/21/2022 16:00:00,18953,35867,52.84,6675,12396,53.85
10/21/2022 17:00:00,19110,35867,53.28,6769,12396,54.61
10/21/2022 18:00:00,19790,35867,55.18,4844,12396,39.08
10/21/2022 19:00:00,19674,35867,54.85,1582,12396,12.76
10/21/2022 20:00:00,20923,35867,58.33,6,12396,0.05
10/21/2022 21:00:00,23768,35867,66.27,0,12396,0.00
10/21/2022 22:00:00,24160,35867,67.36,0,12396,0.00
10/21/2022 23:00:00,24165,35867,67.37,0,12396,0.00
10/22/2022 00:00:00,23968,35867,66.82,0,12396,0.00
10/22/2022 01:00:00,23812,35867,66.39,0,12396,0.00
10/22/2022 02:00:00,23505,35867,65.53,0,12396,0.00
10/22/2022 03:00:00,23272,35867,64.88,0,12396,0.00
10/22/2022 04:00:00,23052,35867,64.27,0,12396,0.00
10/22/2022 05:00:00,23065,35867,64.31,0,12396,0.00
10/22/2022 06:00:00,23176,35867,64.62,0,12396,0.00
10/22/2022 07:00:00,23327,35867,65.04,0,12396,0.00
10/22/2022 08:00:00,22973,35867,64.05,39,12396,0.32
10/22/2022 09:00:00,21893,35867,61.04,1940,12396,15.65
10/22/2022 10:00:00,19189,35867,53.50,5652,12396,45.59
10/22/2022 11:00:00,18761,35867,52.31,7428,12396,59.92
10/22/2022 12:00:00,18853,35867,52.56,7803,12396,62.95
10/22/2022 13:00:00,19141,35867,53.37,8138,12396,65.65
10/22/2022 14:00:00,19762,35867,55.10,8048,12396,64.92
10/22/2022 15:00:00,20239,35867,56.43,7665,12396,61.84
10/22/2022 16:00:00,20783,35867,57.95,7193,12396,58.02
10/22/2022 17:00:00,21900,35867,61.06,6023,12396,48.59
10/22/2022 18:00:00,22342,35867,62.29,4359,12396,35.17
10/22/2022 19:00:00,22197,35867,61.89,1007,12396,8.13
10/22/2022 20:00:00,23989,35867,66.88,5,12396,0.04
10/22/2022 21:00:00,24856,35867,69.30,0,12396,0.00
10/22/2022 22:00:00,25070,35867,69.90,0,12396,0.00
10/22/2022 23:00:00,24850,35867,69.28,0,12396,0.00
10/23/2022 00:00:00,24802,35867,69.15,0,12396,0.00
10/23/2022 01:00:00,24448,35867,68.16,0,12396,0.00
10/23/2022 02:00:00,24191,35867,67.45,0,12396,0.00
10/23/2022 03:00:00,23894,35867,66.62,0,12396,0.00
10/23/2022 04:00:00,23747,35867,66.21,0,12396,0.00
10/23/2022 05:00:00,23528,35867,65.60,0,12396,0.00
10/23/2022 06:00:00,23554,35867,65.67,0,12396,0.00
10/23/2022 07:00:00,23720,35867,66.13,0,12396,0.00
10/23/2022 08:00:00,23733,35867,66.17,28,12396,0.23
10/23/2022 09:00:00,23305,35867,64.98,1234,12396,9.95
10/23/2022 10:00:00,22604,35867,63.02,3810,12396,30.74
10/23/2022 11:00:00,23750,35867,66.22,3987,12396,32.17
10/23/2022 12:00:00,23951,35867,66.78,3597,12396,29.01
10/23/2022 13:00:00,24142,35867,67.31,3838,12396,30.97
10/23/2022 14:00:00,24239,35867,67.58,3875,12396,31.26
10/23/2022 15:00:00,24221,35867,67.53,3844,12396,31.01
10/23/2022 16:00:00,24239,35867,67.58,3704,12396,29.88
10/23/2022 17:00:00,24334,35867,67.84,3373,12396,27.21
10/23/2022 18:00:00,24435,35867,68.13,2153,12396,17.37
10/23/2022 19:00:00,24892,35867,69.40,504,12396,4.06
10/23/2022 20:00:00,25370,35867,70.73,3,12396,0.02
10/23/2022 21:00:00,25312,35867,70.57,0,12396,0.00
10/23/2022 22:00:00,25169,35867,70.17,0,12396,0.00
10/23/2022 23:00:00,25177,35867,70.20,0,12396,0.00
10/24/2022 00:00:00,24798,35867,69.14,0,12396,0.00
10/24/2022 01:00:00,24455,35910,68.10,0,12646,0.00
10/24/2022 02:00:00,24123,35910,67.18,0,12646,0.00
10/24/2022 03:00:00,23872,35910,66.48,0,12646,0.00
10/24/2022 04:00:00,23015,35910,64.09,0,12646,0.00
10/24/2022 05:00:00,22893,35910,63.75,0,12646,0.00
10/24/2022 06:00:00,21093,35910,58.74,0,12646,0.00
10/24/2022 07:00:00,20038,35910,55.80,0,12646,0.00
10/24/2022 08:00:00,14785,35910,41.17,8,12646,0.06
10/24/2022 09:00:00,11838,35910,32.97,850,12646,6.72
10/24/2022 10:00:00,10534,35910,29.34,3378,12646,26.71
10/24/2022 11:00:00,10215,35910,28.45,5198,12646,41.10
10/24/2022 12:00:00,10491,35910,29.21,5803,12646,45.89
10/24/2022 13:00:00,10760,35910,29.96,5953,12646,47.07
10/24/2022 14:00:00,11160,35910,31.08,5068,12646,40.08
10/24/2022 15:00:00,12427,35910,34.61,4863,12646,38.45
10/24/2022 16:00:00,14783,35910,41.17,4997,12646,39.52
10/24/2022 17:00:00,17553,35910,48.88,3505,12646,27.72
10/24/2022 18:00:00,18404,35910,51.25,2971,12646,23.50
10/24/2022 19:00:00,20236,35910,56.35,1035,12646,8.19
10/24/2022 20:00:00,21552,35910,60.02,44,12646,0.35
10/24/2022 21:00:00,22236,35910,61.92,0,12646,0.00
10/24/2022 22:00:00,22226,35910,61.89,0,12646,0.00
10/24/2022 23:00:00,22331,35910,62.19,0,12646,0.00
10/25/2022 00:00:00,22321,35910,62.16,0,12646,0.00
10/25/2022 01:00:00,21669,35910,60.34,0,12646,0.00
10/25/2022 02:00:00,20287,35910,56.49,0,12646,0.00
10/25/2022 03:00:00,19122,35910,53.25,0,12646,0.00
10/25/2022 04:00:00,17862,35910,49.74,0,12646,0.00
10/25/2022 05:00:00,17032,35910,47.43,0,12646,0.00
10/25/2022 06:00:00,16588,35910,46.19,0,12646,0.00
10/25/2022 07:00:00,16330,35910,45.48,0,12646,0.00
10/25/2022 08:00:00,15171,35910,42.25,23,12646,0.18
10/25/2022 09:00:00,13997,35910,38.98,2118,12646,16.75
10/25/2022 10:00:00,10821,35910,30.13,7745,12646,61.24
10/25/2022 11:00:00,9377,35910,26.11,9488,12646,75.03
10/25/2022 12:00:00,8426,35910,23.46,9719,12646,76.86
10/25/2022 13:00:00,6848,35910,19.07,9639,12646,76.22
10/25/2022 14:00:00,5163,35910,14.38,9567,12646,75.66
10/25/2022 15:00:00,3914,35910,10.90,9696,12646,76.67
10/25/2022 16:00:00,2614,35910,7.28,9877,12646,78.11
10/25/2022 17:00:00,1445,35910,4.02,9738,12646,77.01
10/25/2022 18:00:00,815,35910,2.27,7433,12646,58.78
10/25/2022 19:00:00,643,35910,1.79,1773,12646,14.02
10/25/2022 20:00:00,1093,35910,3.04,34,12646,0.27
10/25/2022 21:00:00,1740,35910,4.84,31,12646,0.24
10/25/2022 22:00:00,2469,35910,6.88,8,12646,0.06
10/25/2022 23:00:00,3390,35910,9.44,0,12646,0.00
10/26/2022 00:00:00,4567,35910,12.72,0,12646,0.00
10/26/2022 01:00:00,5495,35910,15.30,0,12646,0.00
10/26/2022 02:00:00,6733,35910,18.75,0,12646,0.00
10/26/2022 03:00:00,8034,35910,22.37,0,12646,0.00
10/26/2022 04:00:00,8454,35910,23.54,0,12646,0.00
10/26/2022 05:00:00,8154,35910,22.71,0,12646,0.00
10/26/2022 06:00:00,8294,35910,23.10,0,12646,0.00
10/26/2022 07:00:00,8886,35910,24.75,0,12646,0.00
10/26/2022 08:00:00,9468,35910,26.37,34,12646,0.27
10/26/2022 09:00:00,9626,35910,26.80,2495,12646,19.73
10/26/2022 10:00:00,7764,35910,21.62,8163,12646,64.55
10/26/2022 11:00:00,6685,35910,18.62,9585,12646,75.79
10/26/2022 12:00:00,10172,35910,28.33,8948,12646,70.76
10/26/2022 13:00:00,12453,35910,34.68,7724,12646,61.07
10/26/2022 14:00:00,13007,35910,36.22,8162,12646,64.54
10/26/2022 15:00:00,13169,35910,36.67,8369,12646,66.18
10/26/2022 16:00:00,13264,35910,36.94,8631,12646,68.25
10/26/2022 17:00:00,13860,35910,38.60,8155,12646,64.48
10/26/2022 18:00:00,14138,35910,39.37,6346,12646,50.18
10/26/2022 19:00:00,13530,35910,37.68,1675,12646,13.25
10/26/2022 20:00:00,15271,35910,42.52,136,12646,1.07
10/26/2022 21:00:00,18132,35910,50.49,0,12646,0.00
10/26/2022 22:00:00,18997,35910,52.90,0,12646,0.00
10/26/2022 23:00:00,19103,35910,53.20,0,12646,0.00
10/27/2022 00:00:00,19120,35910,53.24,0,12646,0.00
10/27/2022 01:00:00,19379,35910,53.96,0,12646,0.00
10/27/2022 02:00:00,19497,35910,54.29,0,12646,0.00
10/27/2022 03:00:00,19362,35910,53.92,0,12646,0.00
10/27/2022 04:00:00,19165,35910,53.37,0,12646,0.00
10/27/2022 05:00:00,19036,35910,53.01,0,12646,0.00
10/27/2022 06:00:00,19047,35910,53.04,0,12646,0.00
10/27/2022 07:00:00,18870,35910,52.55,0,12646,0.00
10/27/2022 08:00:00,18906,35910,52.65,29,12646,0.23
10/27/2022 09:00:00,18485,35910,51.48,1655,12646,13.09
10/27/2022 10:00:00,16765,35910,46.69,4776,12646,37.77
10/27/2022 11:00:00,17667,35910,49.20,5353,12646,42.33
10/27/2022 12:00:00,18153,35910,50.55,5178,12646,40.95
10/27/2022 13:00:00,18118,35910,50.45,5276,12646,41.72
10/27/2022 14:00:00,18142,35910,50.52,5250,12646,41.51
10/27/2022 15:00:00,17751,35910,49.43,5650,12646,44.67
10/27/2022 16:00:00,16908,35910,47.08,5709,12646,45.14
10/27/2022 17:00:00,16046,35910,44.68,5392,12646,42.64
10/27/2022 18:00:00,15580,35910,43.39,4103,12646,32.44
10/27/2022 19:00:00,15500,35910,43.16,1075,12646,8.50
10/27/2022 20:00:00,17161,35910,47.79,4,12646,0.03
10/27/2022 21:00:00,19510,35910,54.33,0,12646,0.00
10/27/2022 22:00:00,19955,35910,55.57,0,12646,0.00
10/27/2022 23:00:00,18814,35910,52.39,1,12646,0.00
10/28/2022 00:00:00,16469,35910,45.86,1,12646,0.00
10/28/2022 01:00:00,14501,35910,40.38,1,12646,0.00
10/28/2022 02:00:00,14028,35910,39.07,0,12646,0.00
10/28/2022 03:00:00,13858,35910,38.59,1,12646,0.00
10/28/2022 04:00:00,12115,35910,33.74,1,12646,0.00
10/28/2022 05:00:00,13849,35910,38.57,0,12646,0.00
10/28/2022 06:00:00,15201,35910,42.33,0,12646,0.00
10/28/2022 07:00:00,15935,35910,44.38,1,12646,0.00
10/28/2022 08:00:00,14387,35910,40.06,2,12646,0.01
10/28/2022 09:00:00,13373,35910,37.24,454,12646,3.59
10/28/2022 10:00:00,13464,35910,37.49,2752,12646,21.76
10/28/2022 11:00:00,14057,35910,39.14,3815,12646,30.17
10/28/2022 12:00:00,13491,35910,37.57,3278,12646,25.92
10/28/2022 13:00:00,14855,35910,41.37,3603,12646,28.49
10/28/2022 14:00:00,17057,35910,47.50,3500,12646,27.68
10/28/2022 15:00:00,18930,35910,52.71,3973,12646,31.41
10/28/2022 16:00:00,20205,35910,56.27,3827,12646,30.26
10/28/2022 17:00:00,20170,35910,56.17,3025,12646,23.92
10/28/2022 18:00:00,19457,35910,54.18,2359,12646,18.65
10/28/2022 19:00:00,18939,35910,52.74,627,12646,4.96
10/28/2022 20:00:00,16650,35910,46.36,1,12646,0.01
10/28/2022 21:00:00,15133,35910,42.14,0,12646,0.00
10/28/2022 22:00:00,12930,35910,36.01,0,12646,0.00
10/28/2022 23:00:00,11313,35910,31.50,0,12646,0.00
10/29/2022 00:00:00,10497,35910,29.23,0,12646,0.00
10/29/2022 01:00:00,9773,35910,27.22,0,12646,0.00
10/29/2022 02:00:00,9758,35910,27.17,0,12646,0.00
10/29/2022 03:00:00,9713,35910,27.05,0,12646,0.00
10/29/2022 04:00:00,9594,35910,26.72,0,12646,0.00
10/29/2022 05:00:00,9080,35910,25.28,0,12646,0.00
10/29/2022 06:00:00,8869,35910,24.70,0,12646,0.00
10/29/2022 07:00:00,8968,35910,24.97,0,12646,0.00
10/29/2022 08:00:00,9197,35910,25.61,15,12646,0.12
10/29/2022 09:00:00,9283,35910,25.85,1386,12646,10.96
10/29/2022 10:00:00,7009,35910,19.52,4823,12646,38.14
10/29/2022 11:00:00,7559,35910,21.05,6708,12646,53.04
10/29/2022 12:00:00,7690,35910,21.41,7268,12646,57.47
10/29/2022 13:00:00,8195,35910,22.82,7756,12646,61.33
10/29/2022 14:00:00,7977,35910,22.21,7681,12646,60.74
10/29/2022 15:00:00,7490,35910,20.86,7446,12646,58.88
10/29/2022 16:00:00,6669,35910,18.57,7440,12646,58.83
10/29/2022 17:00:00,5376,35910,14.97,7251,12646,57.34
10/29/2022 18:00:00,3678,35910,10.24,5520,12646,43.65
10/29/2022 19:00:00,1881,35910,5.24,1231,12646,9.74
10/29/2022 20:00:00,1248,35910,3.48,1,12646,0.01
10/29/2022 21:00:00,1112,35910,3.10,0,12646,0.00
10/29/2022 22:00:00,1234,35910,3.44,0,12646,0.00
10/29/2022 23:00:00,1571,35910,4.37,0,12646,0.00
10/30/2022 00:00:00,1666,35910,4.64,0,12646,0.00
10/30/2022 01:00:00,1684,35914,4.69,0,12646,0.00
10/30/2022 02:00:00,1736,35914,4.83,0,12646,0.00
10/30/2022 03:00:00,1930,35914,5.37,0,12646,0.00
10/30/2022 04:00:00,2059,35914,5.73,0,12646,0.00
10/30/2022 05:00:00,2549,35914,7.10,0,12646,0.00
10/30/2022 06:00:00,2926,35914,8.15,0,12646,0.00
10/30/2022 07:00:00,3332,35914,9.28,0,12646,0.00
10/30/2022 08:00:00,3297,35914,9.18,15,12646,0.12
10/30/2022 09:00:00,2914,35914,8.11,1855,12646,14.67
10/30/2022 10:00:00,1879,35914,5.23,7291,12646,57.66
10/30/2022 11:00:00,802,35914,2.23,8825,12646,69.78
10/30/2022 12:00:00,624,35914,1.74,8685,12646,68.68
10/30/2022 13:00:00,567,35914,1.58,8566,12646,67.74
10/30/2022 14:00:00,519,35914,1.44,8414,12646,66.53
10/30/2022 15:00:00,511,35914,1.42,8402,12646,66.44
10/30/2022 16:00:00,622,35914,1.73,8231,12646,65.09
10/30/2022 17:00:00,820,35914,2.28,7418,12646,58.66
10/30/2022 18:00:00,1119,35914,3.12,5493,12646,43.44
10/30/2022 19:00:00,1325,35914,3.69,873,12646,6.91
10/30/2022 20:00:00,1891,35914,5.27,0,12646,0.00
10/30/2022 21:00:00,2451,35914,6.82,0,12646,0.00
10/30/2022 22:00:00,3515,35914,9.79,0,12646,0.00
10/30/2022 23:00:00,3806,35914,10.60,0,12646,0.00
10/31/2022 00:00:00,4081,35914,11.36,0,12646,0.00
10/31/2022 01:00:00,4309,35914,12.00,0,12646,0.00
10/31/2022 02:00:00,4268,35914,11.89,0,12646,0.00
10/31/2022 03:00:00,4448,35914,12.39,0,12646,0.00
10/31/2022 04:00:00,4341,35914,12.09,0,12646,0.00
10/31/2022 05:00:00,4020,35914,11.19,0,12646,0.00
10/31/2022 06:00:00,3447,35914,9.60,0,12646,0.00
10/31/2022 07:00:00,3149,35914,8.77,0,12646,0.00
10/31/2022 08:00:00,3187,35914,8.87,14,12646,0.11
10/31/2022 09:00:00,3244,35914,9.03,1254,12646,9.91
10/31/2022 10:00:00,2941,35914,8.19,4638,12646,36.68
10/31/2022 11:00:00,2688,35914,7.48,6459,12646,51.08
10/31/2022 12:00:00,3398,35914,9.46,6948,12646,54.95
10/31/2022 13:00:00,4021,35914,11.20,7312,12646,57.82
10/31/2022 14:00:00,4604,35914,12.82,7086,12646,56.03
10/31/2022 15:00:00,4874,35914,13.57,7110,12646,56.22
10/31/2022 16:00:00,4901,35914,13.65,6752,12646,53.40
10/31/2022 17:00:00,4934,35914,13.74,5630,12646,44.52
10/31/2022 18:00:00,5018,35914,13.97,3517,12646,27.81
10/31/2022 19:00:00,5904,35914,16.44,581,12646,4.60
10/31/2022 20:00:00,7244,35914,20.17,1,12646,0.00
10/31/2022 21:00:00,8404,35914,23.40,0,12646,0.00
10/31/2022 22:00:00,9462,35914,26.35,0,12646,0.00
10/31/2022 23:00:00,11205,35914,31.20,0,12646,0.00
11/01/2022 00:00:00,12214,35914,34.01,0,12646,0.00
11/01/2022 01:00:00,13360,35914,37.20,0,12646,0.00
11/01/2022 02:00:00,13622,35914,37.93,0,12646,0.00
11/01/2022 03:00:00,13155,35914,36.63,0,12646,0.00
11/01/2022 04:00:00,11620,35914,32.36,0,12646,0.00
11/01/2022 05:00:00,10746,35914,29.92,0,12646,0.00
11/01/2022 06:00:00,10775,35914,30.00,0,12646,0.00
11/01/2022 07:00:00,10695,35914,29.78,0,12646,0.00
11/01/2022 08:00:00,9837,35914,27.39,1,12646,0.01
11/01/2022 09:00:00,8915,35914,24.82,873,12646,6.91
11/01/2022 10:00:00,7024,35914,19.56,4405,12646,34.83
11/01/2022 11:00:00,5547,35914,15.44,6344,12646,50.16
11/01/2022 12:00:00,5709,35914,15.90,6941,12646,54.89
11/01/2022 13:00:00,6254,35914,17.41,6958,12646,55.02
11/01/2022 14:00:00,6728,35914,18.73,6995,12646,55.32
11/01/2022 15:00:00,7969,35914,22.19,6978,12646,55.18
11/01/2022 16:00:00,9409,35914,26.20,6871,12646,54.33
11/01/2022 17:00:00,10555,35914,29.39,6741,12646,53.31
11/01/2022 18:00:00,10918,35914,30.40,5202,12646,41.13
11/01/2022 19:00:00,11099,35914,30.90,1038,12646,8.21
11/01/2022 20:00:00,13264,35914,36.93,38,12646,0.30
11/01/2022 21:00:00,15908,35914,44.29,0,12646,0.00
11/01/2022 22:00:00,17374,35914,48.38,0,12646,0.00
11/01/2022 23:00:00,18074,35914,50.32,0,12646,0.00
11/02/2022 00:00:00,17700,35914,49.29,0,12646,0.00
11/02/2022 01:00:00,17276,35914,48.10,0,12898,0.00
11/02/2022 02:00:00,16989,35914,47.30,0,12898,0.00
11/02/2022 03:00:00,16629,35914,46.30,0,12898,0.00
11/02/2022 04:00:00,16411,35914,45.70,0,12898,0.00
11/02/2022 05:00:00,16408,35914,45.69,0,12898,0.00
11/02/2022 06:00:00,16429,35914,45.75,0,12898,0.00
11/02/2022 07:00:00,16181,35914,45.06,0,12898,0.00
11/02/2022 08:00:00,15431,35914,42.97,3,12898,0.02
11/02/2022 09:00:00,14248,35914,39.67,430,12898,3.33
11/02/2022 10:00:00,13068,35914,36.39,2127,12898,16.49
11/02/2022 11:00:00,13821,35914,38.48,3932,12898,30.48
11/02/2022 12:00:00,13893,35914,38.68,5309,12898,41.16
11/02/2022 13:00:00,13288,35914,37.00,6010,12898,46.59
11/02/2022 14:00:00,13498,35914,37.58,5946,12898,46.10
